Workout_ID,Difficulty,Focus_Area,Routine,Goal
WK_3773,Advanced,Core & Cardio,Crunches | Forearm Planks | Sit-ups | Bicycle Crunches,Muscle Gain
WK_3774,Advanced,Legs,Leg Press | Wall Sits | Clamshells | Squats,General Fitness
WK_3775,Beginner,Pull,Bent-over Rows | Chin-ups | Lat Pulldowns | Seated Cable Rows | Deadlifts,General Fitness
WK_3776,Beginner,Pull,Hammer Curls | Chin-ups | Face Pulls | Lat Pulldowns | Dumbbell Rows | Chest-supported Rows,Muscle Gain
WK_3777,Advanced,Upper Body,Hammer Curls | Pull-ups | Military Press | Bicep Curls | Deadlifts | Chin-ups,Muscle Gain
WK_3778,Advanced,Pull,Bent-over Rows | Pull-ups | Face Pulls | Hammer Curls | Dumbbell Rows,General Fitness
WK_3779,Advanced,Lower Body,Clamshells | Leg Press | Leg Curls | Standing Calf Raises,Weight Loss
WK_3780,Advanced,Lower Body,Standing Calf Raises | Seated Calf Raises | Bulgarian Split Squats | Squat Jumps | Glute Bridges,General Fitness
WK_3781,Advanced,Push,Tricep Extensions | Cable Crossovers | Dips | Skull Crushers,General Fitness
WK_3782,Intermediate,Core & Cardio,High Knees | Mountain Climbers | Bicycle Crunches | Sprints | Bird-Dogs,Weight Loss
WK_3783,Beginner,Push,Bench Press | Dips | Military Press | Cable Crossovers | Tricep Extensions,Muscle Gain
WK_3784,Beginner,Lower Body,Wall Sits | Clamshells | Bulgarian Split Squats | Leg Press | Box Jumps | Squats,General Fitness
WK_3785,Intermediate,Full Body,Incline Bench Press | Cable Crossovers | Chest-supported Rows | Lunges | Running,Muscle Gain
WK_3786,Beginner,Upper Body,Incline Bench Press | Overhead Press | Bicep Curls | Bent-over Rows | Tricep Extensions,Muscle Gain
WK_3787,Beginner,Pull,Chest-supported Rows | Bicep Curls | Pull-ups | Face Pulls | Hammer Curls | Seated Cable Rows,Weight Loss
WK_3788,Advanced,Pull,Face Pulls | Dumbbell Rows | Deadlifts | Hammer Curls,General Fitness
WK_3789,Beginner,Full Body,Squats | Standing Calf Raises | Wall Sits | Neutral-grip Dumbbell Press | Chin-ups,Weight Loss
WK_3790,Advanced,Pull,Deadlifts | Hammer Curls | Seated Cable Rows | Dumbbell Rows | Bicep Curls | Lat Pulldowns,Muscle Gain
WK_3791,Advanced,Lower Body,Box Jumps | Standing Calf Raises | Clamshells | Glute Bridges | Squat Jumps | Squats,General Fitness
WK_3792,Advanced,Pull,Bicep Curls | Face Pulls | Lat Pulldowns | Bent-over Rows | Seated Cable Rows,General Fitness
WK_3793,Intermediate,Core & Cardio,Burpees | Bicycle Crunches | Crunches | Jumping Jacks | Russian Twists,General Fitness
WK_3794,Advanced,Push,Cable Crossovers | Tricep Extensions | Dips | Push-ups,General Fitness
WK_3795,Advanced,Core & Cardio,Bicycle Crunches | Mountain Climbers | Burpees | Bird-Dogs | Russian Twists,Weight Loss
WK_3796,Beginner,Push,Tricep Extensions | Incline Bench Press | Military Press | Cable Crossovers | Push-ups,Muscle Gain
WK_3797,Intermediate,Full Body,Face Pulls | Planks | Burpees | Skull Crushers | Neutral-grip Dumbbell Press,General Fitness
WK_3798,Intermediate,Pull,Chest-supported Rows | Seated Cable Rows | Chin-ups | Face Pulls | Pull-ups,Weight Loss
WK_3799,Advanced,Push,Dips | Overhead Press | Skull Crushers | Neutral-grip Dumbbell Press,Weight Loss
WK_3800,Beginner,Push,Bench Press | Military Press | Incline Bench Press | Skull Crushers | Push-ups,General Fitness
WK_3801,Advanced,Legs,Lunges | Squats | Glute Bridges | Box Jumps,Weight Loss
WK_3802,Intermediate,Legs,Standing Calf Raises | Lunges | Wall Sits | Leg Curls,Muscle Gain
WK_3803,Beginner,Core & Cardio,Running | Mountain Climbers | Forearm Planks | Bicycle Crunches | Planks,Muscle Gain
WK_3804,Advanced,Push,Cable Crossovers | Neutral-grip Dumbbell Press | Overhead Press | Bench Press | Military Press,Muscle Gain
WK_3805,Advanced,Push,Bench Press | Dips | Overhead Press | Knuckle Push-ups | Cable Crossovers | Push-ups,Weight Loss
WK_3806,Advanced,Legs,Wall Sits | Squats | Leg Curls | Bulgarian Split Squats | Lunges | Glute Bridges,Muscle Gain
WK_3807,Intermediate,Pull,Seated Cable Rows | Chest-supported Rows | Bent-over Rows | Deadlifts | Pull-ups | Face Pulls,Weight Loss
WK_3808,Beginner,Core & Cardio,Forearm Planks | Mountain Climbers | Jumping Jacks | Crunches | Russian Twists,Weight Loss
WK_3809,Advanced,Legs,Lunges | Box Jumps | Glute Bridges | Clamshells | Leg Curls | Wall Sits,Muscle Gain
WK_3810,Beginner,Pull,Chin-ups | Lat Pulldowns | Dumbbell Rows | Chest-supported Rows,Muscle Gain
WK_3811,Intermediate,Core & Cardio,Burpees | High Knees | Crunches | Bird-Dogs | Planks | Sprints,Weight Loss
WK_3812,Advanced,Upper Body,Push-ups | Face Pulls | Cable Crossovers | Bent-over Rows | Bench Press,Muscle Gain
WK_3813,Intermediate,Push,Overhead Press | Skull Crushers | Tricep Extensions | Knuckle Push-ups,Weight Loss
WK_3814,Advanced,Full Body,Squat Jumps | Planks | Crunches | Sit-ups | Chin-ups,General Fitness
WK_3815,Beginner,Core & Cardio,Burpees | Sit-ups | Sprints | Planks | Crunches | Russian Twists,General Fitness
WK_3816,Beginner,Push,Knuckle Push-ups | Overhead Press | Cable Crossovers | Military Press,General Fitness
WK_3817,Beginner,Legs,Squat Jumps | Clamshells | Box Jumps | Seated Calf Raises | Leg Press,Muscle Gain
WK_3818,Advanced,Pull,Chest-supported Rows | Bent-over Rows | Lat Pulldowns | Face Pulls,Muscle Gain
WK_3819,Intermediate,Upper Body,Bench Press | Knuckle Push-ups | Pull-ups | Incline Bench Press,Weight Loss
WK_3820,Advanced,Core & Cardio,Mountain Climbers | Sprints | Burpees | Running | Jumping Jacks | Bird-Dogs,Muscle Gain
WK_3821,Beginner,Upper Body,Lat Pulldowns | Cable Crossovers | Seated Cable Rows | Bicep Curls | Neutral-grip Dumbbell Press | Hammer Curls,Muscle Gain
WK_3822,Advanced,Upper Body,Deadlifts | Overhead Press | Dumbbell Rows | Dips,General Fitness
WK_3823,Advanced,Push,Knuckle Push-ups | Skull Crushers | Overhead Press | Tricep Extensions | Military Press,General Fitness
WK_3824,Beginner,Core & Cardio,Running | Bicycle Crunches | High Knees | Sit-ups,Muscle Gain
WK_3825,Beginner,Legs,Seated Calf Raises | Glute Bridges | Bulgarian Split Squats | Leg Press | Lunges,Muscle Gain
WK_3826,Intermediate,Upper Body,Dumbbell Rows | Knuckle Push-ups | Chin-ups | Neutral-grip Dumbbell Press | Pull-ups | Bent-over Rows,Muscle Gain
WK_3827,Beginner,Legs,Squat Jumps | Seated Calf Raises | Standing Calf Raises | Bulgarian Split Squats | Squats | Wall Sits,Weight Loss
WK_3828,Intermediate,Full Body,Overhead Press | Dumbbell Rows | Squat Jumps | High Knees | Glute Bridges,Weight Loss
WK_3829,Beginner,Pull,Hammer Curls | Lat Pulldowns | Deadlifts | Chin-ups | Pull-ups | Bicep Curls,General Fitness
WK_3830,Intermediate,Core & Cardio,Russian Twists | Burpees | Sit-ups | Sprints | High Knees,Weight Loss
WK_3831,Advanced,Pull,Bicep Curls | Seated Cable Rows | Bent-over Rows | Lat Pulldowns,Muscle Gain
WK_3832,Advanced,Upper Body,Hammer Curls | Dips | Bent-over Rows | Pull-ups | Knuckle Push-ups | Chin-ups,General Fitness
WK_3833,Beginner,Full Body,Running | Mountain Climbers | Bent-over Rows | Leg Curls | Skull Crushers,Weight Loss
WK_3834,Intermediate,Lower Body,Bulgarian Split Squats | Box Jumps | Lunges | Leg Press | Clamshells | Standing Calf Raises,Muscle Gain
WK_3835,Advanced,Core & Cardio,Jumping Jacks | Forearm Planks | Sit-ups | Mountain Climbers | Burpees,Muscle Gain
WK_3836,Advanced,Core & Cardio,High Knees | Burpees | Crunches | Planks | Mountain Climbers,Weight Loss
WK_3837,Beginner,Upper Body,Push-ups | Pull-ups | Incline Bench Press | Chin-ups,Muscle Gain
WK_3838,Advanced,Lower Body,Lunges | Box Jumps | Glute Bridges | Squats,Muscle Gain
WK_3839,Intermediate,Push,Neutral-grip Dumbbell Press | Knuckle Push-ups | Incline Bench Press | Bench Press,General Fitness
WK_3840,Intermediate,Push,Military Press | Incline Bench Press | Neutral-grip Dumbbell Press | Cable Crossovers,Weight Loss
WK_3841,Intermediate,Core & Cardio,Planks | Bicycle Crunches | High Knees | Running,Weight Loss
WK_3842,Intermediate,Push,Knuckle Push-ups | Cable Crossovers | Military Press | Bench Press | Push-ups | Tricep Extensions,General Fitness
WK_3843,Advanced,Full Body,Overhead Press | Incline Bench Press | Forearm Planks | Burpees | Sprints,General Fitness
WK_3844,Intermediate,Lower Body,Squats | Lunges | Seated Calf Raises | Box Jumps,Muscle Gain
WK_3845,Advanced,Upper Body,Lat Pulldowns | Seated Cable Rows | Bicep Curls | Hammer Curls | Skull Crushers,Muscle Gain
WK_3846,Advanced,Core & Cardio,Crunches | High Knees | Jumping Jacks | Sprints | Bicycle Crunches | Forearm Planks,Muscle Gain
WK_3847,Beginner,Core & Cardio,Forearm Planks | Jumping Jacks | Sprints | Russian Twists | Burpees,Muscle Gain
WK_3848,Advanced,Full Body,Seated Cable Rows | Squat Jumps | Wall Sits | Pull-ups | Bird-Dogs,Muscle Gain
WK_3849,Advanced,Upper Body,Military Press | Bicep Curls | Face Pulls | Chest-supported Rows,General Fitness
WK_3850,Intermediate,Full Body,Bird-Dogs | Sprints | Bicep Curls | Standing Calf Raises | Mountain Climbers | Face Pulls,Weight Loss
WK_3851,Advanced,Lower Body,Leg Press | Standing Calf Raises | Box Jumps | Leg Curls | Clamshells | Glute Bridges,Muscle Gain
WK_3852,Beginner,Legs,Glute Bridges | Wall Sits | Squat Jumps | Squats | Lunges | Clamshells,Weight Loss
WK_3853,Advanced,Core & Cardio,Mountain Climbers | Running | Planks | Sit-ups,Weight Loss
WK_3854,Beginner,Core & Cardio,Crunches | Forearm Planks | Bird-Dogs | Running | High Knees,General Fitness
WK_3855,Beginner,Pull,Dumbbell Rows | Seated Cable Rows | Bent-over Rows | Face Pulls | Pull-ups | Bicep Curls,Muscle Gain
WK_3856,Intermediate,Push,Push-ups | Skull Crushers | Incline Bench Press | Tricep Extensions,Muscle Gain
WK_3857,Advanced,Pull,Deadlifts | Pull-ups | Chin-ups | Chest-supported Rows | Hammer Curls | Face Pulls,General Fitness
WK_3858,Intermediate,Pull,Deadlifts | Pull-ups | Bicep Curls | Face Pulls | Chest-supported Rows,Weight Loss
WK_3859,Advanced,Core & Cardio,Russian Twists | Sit-ups | High Knees | Forearm Planks | Sprints,Muscle Gain
WK_3860,Advanced,Push,Skull Crushers | Cable Crossovers | Incline Bench Press | Bench Press | Push-ups | Dips,Weight Loss
WK_3861,Intermediate,Pull,Bent-over Rows | Pull-ups | Dumbbell Rows | Deadlifts | Face Pulls,General Fitness
WK_3862,Advanced,Core & Cardio,Burpees | Planks | Mountain Climbers | Sit-ups | Bicycle Crunches | Jumping Jacks,General Fitness
WK_3863,Intermediate,Legs,Standing Calf Raises | Squats | Wall Sits | Seated Calf Raises | Lunges | Glute Bridges,Muscle Gain
WK_3864,Intermediate,Upper Body,Incline Bench Press | Tricep Extensions | Chest-supported Rows | Skull Crushers | Military Press,Muscle Gain
WK_3865,Beginner,Lower Body,Lunges | Leg Curls | Clamshells | Squats,Weight Loss
WK_3866,Intermediate,Legs,Box Jumps | Glute Bridges | Standing Calf Raises | Leg Curls | Wall Sits | Seated Calf Raises,Weight Loss
WK_3867,Beginner,Lower Body,Clamshells | Bulgarian Split Squats | Box Jumps | Glute Bridges,Weight Loss
WK_3868,Beginner,Pull,Hammer Curls | Lat Pulldowns | Bent-over Rows | Deadlifts | Pull-ups,General Fitness
WK_3869,Advanced,Full Body,Skull Crushers | Seated Cable Rows | Leg Curls | Overhead Press | Tricep Extensions | Squat Jumps,Weight Loss
WK_3870,Advanced,Legs,Wall Sits | Squats | Leg Press | Squat Jumps | Glute Bridges | Box Jumps,Muscle Gain
WK_3871,Beginner,Upper Body,Cable Crossovers | Hammer Curls | Knuckle Push-ups | Chin-ups | Seated Cable Rows,Muscle Gain
WK_3872,Intermediate,Full Body,Knuckle Push-ups | Hammer Curls | Neutral-grip Dumbbell Press | Bench Press,Muscle Gain
WK_3873,Advanced,Push,Push-ups | Military Press | Cable Crossovers | Skull Crushers | Dips | Overhead Press,Weight Loss
WK_3874,Beginner,Lower Body,Wall Sits | Leg Press | Glute Bridges | Box Jumps | Lunges | Clamshells,Muscle Gain
WK_3875,Intermediate,Push,Neutral-grip Dumbbell Press | Bench Press | Overhead Press | Incline Bench Press | Military Press | Skull Crushers,Muscle Gain
WK_3876,Beginner,Full Body,Military Press | Skull Crushers | Standing Calf Raises | Glute Bridges | Deadlifts,Weight Loss
WK_3877,Advanced,Pull,Seated Cable Rows | Bicep Curls | Chest-supported Rows | Dumbbell Rows | Pull-ups | Bent-over Rows,General Fitness
WK_3878,Advanced,Pull,Bent-over Rows | Bicep Curls | Pull-ups | Seated Cable Rows | Hammer Curls | Chest-supported Rows,Muscle Gain
WK_3879,Beginner,Core & Cardio,Sprints | Bird-Dogs | Mountain Climbers | Russian Twists | Planks,Muscle Gain
WK_3880,Beginner,Upper Body,Lat Pulldowns | Cable Crossovers | Deadlifts | Bent-over Rows,Weight Loss
WK_3881,Advanced,Upper Body,Knuckle Push-ups | Seated Cable Rows | Chin-ups | Dumbbell Rows | Bench Press | Overhead Press,Muscle Gain
WK_3882,Beginner,Core & Cardio,Russian Twists | Bicycle Crunches | Burpees | Sprints | Crunches,General Fitness
WK_3883,Advanced,Push,Cable Crossovers | Push-ups | Tricep Extensions | Incline Bench Press,Weight Loss
WK_3884,Advanced,Lower Body,Lunges | Wall Sits | Clamshells | Leg Curls | Seated Calf Raises | Bulgarian Split Squats,Muscle Gain
WK_3885,Beginner,Core & Cardio,Running | Forearm Planks | Burpees | Russian Twists | Sit-ups | Jumping Jacks,Muscle Gain
WK_3886,Beginner,Lower Body,Leg Press | Seated Calf Raises | Bulgarian Split Squats | Standing Calf Raises | Glute Bridges | Lunges,Muscle Gain
WK_3887,Advanced,Pull,Face Pulls | Bicep Curls | Bent-over Rows | Seated Cable Rows,General Fitness
WK_3888,Advanced,Lower Body,Leg Curls | Box Jumps | Wall Sits | Seated Calf Raises,Weight Loss
WK_3889,Advanced,Full Body,Planks | Sprints | Box Jumps | Face Pulls,Muscle Gain
WK_3890,Advanced,Core & Cardio,High Knees | Jumping Jacks | Running | Burpees | Bicycle Crunches | Planks,Muscle Gain
WK_3891,Beginner,Pull,Lat Pulldowns | Dumbbell Rows | Hammer Curls | Bicep Curls | Bent-over Rows,Muscle Gain
WK_3892,Advanced,Upper Body,Incline Bench Press | Bicep Curls | Seated Cable Rows | Pull-ups | Deadlifts,Muscle Gain
WK_3893,Advanced,Full Body,Crunches | Bulgarian Split Squats | Glute Bridges | Cable Crossovers,Muscle Gain
WK_3894,Intermediate,Legs,Standing Calf Raises | Clamshells | Squats | Leg Press,General Fitness
WK_3895,Advanced,Pull,Bent-over Rows | Dumbbell Rows | Deadlifts | Chin-ups | Bicep Curls,Weight Loss
WK_3896,Advanced,Pull,Seated Cable Rows | Chest-supported Rows | Hammer Curls | Lat Pulldowns | Chin-ups,General Fitness
WK_3897,Advanced,Core & Cardio,Bird-Dogs | Burpees | Russian Twists | Mountain Climbers,Muscle Gain
WK_3898,Advanced,Upper Body,Deadlifts | Pull-ups | Dips | Incline Bench Press | Seated Cable Rows,General Fitness
WK_3899,Beginner,Upper Body,Overhead Press | Face Pulls | Bench Press | Dips,General Fitness
WK_3900,Intermediate,Pull,Hammer Curls | Pull-ups | Bent-over Rows | Face Pulls | Chest-supported Rows | Chin-ups,Weight Loss
WK_3901,Intermediate,Legs,Leg Press | Seated Calf Raises | Squat Jumps | Box Jumps | Leg Curls | Wall Sits,Muscle Gain
WK_3902,Advanced,Core & Cardio,Sit-ups | Crunches | Running | Burpees | Bicycle Crunches,General Fitness
WK_3903,Beginner,Push,Neutral-grip Dumbbell Press | Military Press | Cable Crossovers | Dips | Incline Bench Press | Knuckle Push-ups,Weight Loss
WK_3904,Intermediate,Push,Bench Press | Incline Bench Press | Neutral-grip Dumbbell Press | Skull Crushers,Weight Loss
WK_3905,Advanced,Full Body,Bird-Dogs | Skull Crushers | Incline Bench Press | Bicycle Crunches | Squat Jumps,Muscle Gain
WK_3906,Intermediate,Legs,Clamshells | Lunges | Squat Jumps | Bulgarian Split Squats | Glute Bridges,Muscle Gain
WK_3907,Advanced,Core & Cardio,Bird-Dogs | Bicycle Crunches | Jumping Jacks | Forearm Planks | Sprints | High Knees,Muscle Gain
WK_3908,Advanced,Lower Body,Leg Curls | Squat Jumps | Clamshells | Bulgarian Split Squats,Muscle Gain
WK_3909,Advanced,Push,Tricep Extensions | Skull Crushers | Dips | Cable Crossovers | Push-ups,Weight Loss
WK_3910,Advanced,Full Body,Lat Pulldowns | Burpees | Chest-supported Rows | Military Press | Sit-ups | Clamshells,Weight Loss
WK_3911,Beginner,Push,Bench Press | Dips | Knuckle Push-ups | Incline Bench Press | Military Press | Cable Crossovers,General Fitness
WK_3912,Advanced,Upper Body,Cable Crossovers | Dips | Lat Pulldowns | Bench Press,Weight Loss
WK_3913,Beginner,Pull,Pull-ups | Face Pulls | Seated Cable Rows | Bicep Curls | Lat Pulldowns | Bent-over Rows,General Fitness
WK_3914,Advanced,Lower Body,Leg Curls | Box Jumps | Clamshells | Squats,Weight Loss
WK_3915,Beginner,Lower Body,Leg Press | Box Jumps | Leg Curls | Seated Calf Raises,Muscle Gain
WK_3916,Intermediate,Legs,Bulgarian Split Squats | Leg Curls | Box Jumps | Glute Bridges,Weight Loss
WK_3917,Advanced,Push,Bench Press | Dips | Push-ups | Knuckle Push-ups | Cable Crossovers,Muscle Gain
WK_3918,Intermediate,Core & Cardio,Sprints | Russian Twists | Forearm Planks | Running | Sit-ups,General Fitness
WK_3919,Advanced,Pull,Bicep Curls | Dumbbell Rows | Pull-ups | Hammer Curls | Deadlifts,Muscle Gain
WK_3920,Intermediate,Lower Body,Bulgarian Split Squats | Standing Calf Raises | Clamshells | Squats | Lunges,General Fitness
WK_3921,Advanced,Push,Tricep Extensions | Incline Bench Press | Dips | Skull Crushers | Overhead Press,Muscle Gain
WK_3922,Beginner,Lower Body,Bulgarian Split Squats | Leg Press | Seated Calf Raises | Leg Curls | Glute Bridges,Weight Loss
WK_3923,Advanced,Pull,Chin-ups | Lat Pulldowns | Chest-supported Rows | Pull-ups | Bicep Curls | Dumbbell Rows,Muscle Gain
WK_3924,Advanced,Full Body,Dips | Bench Press | Wall Sits | Tricep Extensions,Weight Loss
WK_3925,Beginner,Push,Neutral-grip Dumbbell Press | Skull Crushers | Military Press | Dips | Overhead Press | Push-ups,Weight Loss
WK_3926,Beginner,Full Body,Skull Crushers | Military Press | Sprints | Forearm Planks | Pull-ups | Bird-Dogs,Weight Loss
WK_3927,Beginner,Pull,Bent-over Rows | Seated Cable Rows | Pull-ups | Hammer Curls | Chest-supported Rows | Bicep Curls,Muscle Gain
WK_3928,Beginner,Push,Overhead Press | Dips | Incline Bench Press | Neutral-grip Dumbbell Press,Weight Loss
WK_3929,Beginner,Pull,Bicep Curls | Dumbbell Rows | Hammer Curls | Chest-supported Rows | Pull-ups | Bent-over Rows,Muscle Gain
WK_3930,Beginner,Legs,Squats | Seated Calf Raises | Bulgarian Split Squats | Standing Calf Raises | Squat Jumps,Muscle Gain
WK_3931,Intermediate,Lower Body,Leg Curls | Lunges | Squat Jumps | Glute Bridges,Muscle Gain
WK_3932,Intermediate,Push,Knuckle Push-ups | Neutral-grip Dumbbell Press | Push-ups | Overhead Press,Weight Loss
WK_3933,Intermediate,Push,Incline Bench Press | Push-ups | Neutral-grip Dumbbell Press | Dips,Weight Loss
WK_3934,Beginner,Full Body,Dips | Burpees | Bicycle Crunches | Chest-supported Rows,Muscle Gain
WK_3935,Intermediate,Legs,Leg Curls | Box Jumps | Squats | Leg Press,Muscle Gain
WK_3936,Intermediate,Pull,Pull-ups | Chest-supported Rows | Hammer Curls | Deadlifts | Dumbbell Rows,Weight Loss
WK_3937,Intermediate,Pull,Hammer Curls | Seated Cable Rows | Bent-over Rows | Chin-ups | Deadlifts,Muscle Gain
WK_3938,Advanced,Core & Cardio,Jumping Jacks | Planks | Forearm Planks | Crunches | Mountain Climbers,Muscle Gain
WK_3939,Intermediate,Pull,Deadlifts | Bent-over Rows | Chest-supported Rows | Lat Pulldowns | Seated Cable Rows,General Fitness
