Injury_ID,Injury_Location,Condition_Name,Severity,Affected_Workout_Types,Recommended_Modifications
INJ_3716,Core,Abdominal Strain,Moderate,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3717,Shoulder,Rotator Cuff Tendinitis,Mild,Upper Body,"Avoid Overhead Press, Military Press, and Dips | Avoid wide-grip Pull-ups"
INJ_3718,Neck,Postural Neck Pain,Moderate,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3719,Neck,Postural Neck Pain,Mild,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3720,Shoulder,AC Joint Sprain,Moderate,Full Body,"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_3721,Shoulder,Shoulder Impingement,Chronic/Recurring,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_3722,Shoulder,Rotator Cuff Tendinitis,Severe,Pull (Back/Biceps) & Push,"Avoid Overhead Press, Military Press, and Dips | Avoid wide-grip Pull-ups"
INJ_3723,Ankle / Foot,Achilles Tendinitis,Chronic/Recurring,Cardio & Legs,"Substitute standing calf raises with seated | Avoid Running, Sprints, Box Jumps, and High Knees"
INJ_3724,Lower Back,Herniated Disc,Rehabilitating,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3725,Knee,ACL Sprain,Chronic/Recurring,Full Body,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_3726,Wrist / Elbow,Tennis Elbow,Chronic/Recurring,Upper Body,"Avoid heavy gripping, Pull-ups, and Chin-ups | Use straps for all pulling movements"
INJ_3727,Neck,Postural Neck Pain,Mild,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3728,Lower Back,Herniated Disc,Rehabilitating,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3729,Core,Abdominal Strain,Chronic/Recurring,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3730,Lower Back,Herniated Disc,Severe,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3731,Shoulder,Shoulder Impingement,Rehabilitating,Pull (Back/Biceps) & Push,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_3732,Knee,Patellar Tendinitis,Moderate,Lower Body,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_3733,Core,Abdominal Strain,Mild,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3734,Neck,Cervical Sprain,Mild,Full Body & Upper Body,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_3735,Neck,Postural Neck Pain,Rehabilitating,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3736,Hip / Groin,Piriformis Syndrome,Moderate,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_3737,Core,Abdominal Strain,Rehabilitating,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3738,Neck,Postural Neck Pain,Mild,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3739,Knee,Patellar Tendinitis,Moderate,Legs & Cardio,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_3740,Knee,IT Band Syndrome,Rehabilitating,Full Body,"Avoid Running, Sprints, and High Knees | Substitute Lunges with Glute Bridges"
INJ_3741,Core,Abdominal Strain,Chronic/Recurring,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3742,Lower Back,SI Joint Dysfunction,Mild,Pull (Back/Biceps) & Full Body,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_3743,Shoulder,Shoulder Impingement,Moderate,Pull (Back/Biceps) & Push,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_3744,Core,Abdominal Strain,Severe,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3745,Wrist / Elbow,Carpal Tunnel Syndrome,Moderate,Upper Body & Pull (Back/Biceps),Avoid heavy gripping (use straps for pulling) | Avoid Skull Crushers
INJ_3746,Core,Abdominal Strain,Chronic/Recurring,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3747,Ankle / Foot,Ankle Sprain,Moderate,Cardio & Legs,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_3748,Knee,ACL Sprain,Mild,Lower Body,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_3749,Neck,Cervical Sprain,Rehabilitating,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_3750,Lower Back,SI Joint Dysfunction,Moderate,Core & Legs,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_3751,Ankle / Foot,Ankle Sprain,Mild,Cardio & Legs,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_3752,Hip / Groin,Piriformis Syndrome,Severe,Lower Body & Core & Cardio,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_3753,Ankle / Foot,Ankle Sprain,Rehabilitating,Lower Body,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_3754,Shoulder,AC Joint Sprain,Chronic/Recurring,Pull (Back/Biceps) & Push,"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_3755,Knee,IT Band Syndrome,Rehabilitating,Lower Body,"Avoid Running, Sprints, and High Knees | Substitute Lunges with Glute Bridges"
INJ_3756,Hip / Groin,Hip Flexor Strain,Severe,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_3757,Shoulder,Shoulder Impingement,Rehabilitating,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_3758,Knee,Meniscus Tear,Moderate,Legs & Cardio,"Avoid high-impact jumps (Box Jumps, Burpees, High Knees, Sprints) | Substitute Squats/Lunges with Glute Bridges or Wall Sits"
INJ_3759,Neck,Cervical Sprain,Chronic/Recurring,Full Body & Upper Body,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_3760,Lower Back,Herniated Disc,Rehabilitating,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3761,Core,Abdominal Strain,Severe,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3762,Core,Abdominal Strain,Severe,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3763,Hip / Groin,Hip Flexor Strain,Rehabilitating,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_3764,Lower Back,Herniated Disc,Rehabilitating,Full Body & Lower Body & Core,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3765,Core,Abdominal Strain,Chronic/Recurring,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3766,Ankle / Foot,Plantar Fasciitis,Mild,Lower Body,"Avoid Running, Sprints, Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute standing calf raises with seated"
INJ_3767,Neck,Postural Neck Pain,Severe,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3768,Ankle / Foot,Ankle Sprain,Severe,Lower Body,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_3769,Wrist / Elbow,TFCC Tear,Severe,Upper Body,Use neutral grips (Hammer Curls instead of regular) | Avoid Push-ups and Bench Press
INJ_3770,Neck,Postural Neck Pain,Rehabilitating,Full Body & Upper Body,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3771,Lower Back,Herniated Disc,Chronic/Recurring,Full Body & Lower Body & Core,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3772,Wrist / Elbow,Wrist Sprain,Severe,Upper Body,"Avoid Push-ups, Bench Press, and Heavy Gripping | Substitute Push-ups with Forearm Planks"
INJ_3773,Knee,Patellar Tendinitis,Mild,Core & Cardio & Legs,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_3774,Ankle / Foot,Achilles Tendinitis,Moderate,Lower Body,"Substitute standing calf raises with seated | Avoid Running, Sprints, Box Jumps, and High Knees"
INJ_3775,Wrist / Elbow,TFCC Tear,Chronic/Recurring,Upper Body & Pull (Back/Biceps),Use neutral grips (Hammer Curls instead of regular) | Avoid Push-ups and Bench Press
INJ_3776,Lower Back,Muscle Sprain,Severe,Full Body & Lower Body & Core,"Avoid Deadlifts, heavy Squats, and Russian Twists | Keep spine neutral during Planks"
INJ_3777,Knee,ACL Sprain,Rehabilitating,Core & Cardio & Legs,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_3778,Hip / Groin,Piriformis Syndrome,Mild,Lower Body & Core & Cardio,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_3779,Lower Back,Muscle Sprain,Chronic/Recurring,Full Body & Lower Body & Core,"Avoid Deadlifts, heavy Squats, and Russian Twists | Keep spine neutral during Planks"
INJ_3780,Knee,IT Band Syndrome,Moderate,Lower Body,"Avoid Running, Sprints, and High Knees | Substitute Lunges with Glute Bridges"
INJ_3781,Ankle / Foot,Plantar Fasciitis,Severe,Legs & Core & Cardio,"Avoid Running, Sprints, Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute standing calf raises with seated"
INJ_3782,Hip / Groin,Piriformis Syndrome,Chronic/Recurring,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_3783,Wrist / Elbow,Carpal Tunnel Syndrome,Moderate,Upper Body & Pull (Back/Biceps),Avoid heavy gripping (use straps for pulling) | Avoid Skull Crushers
INJ_3784,Shoulder,Shoulder Impingement,Mild,Upper Body,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_3785,Neck,Cervical Sprain,Severe,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_3786,Shoulder,Labral Tear,Moderate,Full Body,"Avoid Overhead Press, Military Press, Dips, and Pull-ups | Limit range of motion on Bench Press"
INJ_3787,Ankle / Foot,Plantar Fasciitis,Severe,Cardio & Legs,"Avoid Running, Sprints, Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute standing calf raises with seated"
INJ_3788,Shoulder,Shoulder Impingement,Severe,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_3789,Wrist / Elbow,Golfer's Elbow,Moderate,Upper Body & Pull (Back/Biceps),Substitute Push-ups with Forearm Planks or knuckle Push-ups | Avoid Skull Crushers
INJ_3790,Wrist / Elbow,Golfer's Elbow,Chronic/Recurring,Upper Body,Substitute Push-ups with Forearm Planks or knuckle Push-ups | Avoid Skull Crushers
INJ_3791,Knee,Patellar Tendinitis,Severe,Lower Body,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_3792,Knee,IT Band Syndrome,Chronic/Recurring,Lower Body,"Avoid Running, Sprints, and High Knees | Substitute Lunges with Glute Bridges"
INJ_3793,Shoulder,AC Joint Sprain,Mild,Upper Body,"Avoid overhead pressing (Military Press, Overhead Press) | Use neutral grip for pushes"
INJ_3794,Shoulder,Rotator Cuff Tendinitis,Mild,Upper Body,"Avoid Overhead Press, Military Press, and Dips | Avoid wide-grip Pull-ups"
INJ_3795,Lower Back,Herniated Disc,Chronic/Recurring,Pull (Back/Biceps) & Full Body,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3796,Shoulder,Labral Tear,Mild,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, Dips, and Pull-ups | Limit range of motion on Bench Press"
INJ_3797,Shoulder,Shoulder Impingement,Chronic/Recurring,Upper Body,"Avoid Overhead Press, Military Press, and Dips | Substitute Barbell Bench with Neutral-grip Dumbbell Press"
INJ_3798,Shoulder,Labral Tear,Mild,Push (Chest/Shoulders/Triceps),"Avoid Overhead Press, Military Press, Dips, and Pull-ups | Limit range of motion on Bench Press"
INJ_3799,Neck,Postural Neck Pain,Moderate,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3800,Core,Abdominal Strain,Mild,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3801,Core,Abdominal Strain,Severe,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3802,Lower Back,SI Joint Dysfunction,Severe,Pull (Back/Biceps) & Full Body,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_3803,Lower Back,Herniated Disc,Rehabilitating,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3804,Wrist / Elbow,Golfer's Elbow,Chronic/Recurring,Push (Chest/Shoulders/Triceps),Substitute Push-ups with Forearm Planks or knuckle Push-ups | Avoid Skull Crushers
INJ_3805,Neck,Postural Neck Pain,Mild,Core & Cardio,Keep neck neutral during Planks and Push-ups | Avoid Shrugs
INJ_3806,Core,Abdominal Strain,Chronic/Recurring,Core & Cardio & Full Body,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3807,Wrist / Elbow,Wrist Sprain,Mild,Push (Chest/Shoulders/Triceps),"Avoid Push-ups, Bench Press, and Heavy Gripping | Substitute Push-ups with Forearm Planks"
INJ_3808,Hip / Groin,Piriformis Syndrome,Rehabilitating,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_3809,Hip / Groin,Piriformis Syndrome,Chronic/Recurring,Legs & Lower Body,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_3810,Lower Back,Herniated Disc,Severe,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3811,Wrist / Elbow,Carpal Tunnel Syndrome,Severe,Upper Body & Pull (Back/Biceps),Avoid heavy gripping (use straps for pulling) | Avoid Skull Crushers
INJ_3812,Neck,Cervical Sprain,Rehabilitating,Full Body & Upper Body,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_3813,Lower Back,Herniated Disc,Moderate,Core & Legs,"Avoid Deadlifts, Squats, and Sit-ups | Substitute bent-over rows with chest-supported rows | Keep spine neutral"
INJ_3814,Wrist / Elbow,Golfer's Elbow,Rehabilitating,Upper Body,Substitute Push-ups with Forearm Planks or knuckle Push-ups | Avoid Skull Crushers
INJ_3815,Knee,ACL Sprain,Rehabilitating,Core & Cardio & Legs,"Avoid Box Jumps, Burpees, High Knees, and Jumping Jacks | Substitute deep Squats with Wall Sits"
INJ_3816,Hip / Groin,Hip Flexor Strain,Moderate,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_3817,Hip / Groin,Piriformis Syndrome,Rehabilitating,Lower Body & Core & Cardio,Avoid heavy Squats and Lunges | Substitute with Glute Bridges and Clamshells
INJ_3818,Hip / Groin,Hip Flexor Strain,Rehabilitating,Lower Body & Core & Cardio,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_3819,Neck,Cervical Sprain,Moderate,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_3820,Knee,Meniscus Tear,Mild,Lower Body,"Avoid high-impact jumps (Box Jumps, Burpees, High Knees, Sprints) | Substitute Squats/Lunges with Glute Bridges or Wall Sits"
INJ_3821,Wrist / Elbow,Carpal Tunnel Syndrome,Rehabilitating,Push (Chest/Shoulders/Triceps),Avoid heavy gripping (use straps for pulling) | Avoid Skull Crushers
INJ_3822,Knee,Patellar Tendinitis,Rehabilitating,Lower Body,Substitute Squats/Lunges with Glute Bridges | Avoid High Knees and Sprints
INJ_3823,Lower Back,SI Joint Dysfunction,Moderate,Pull (Back/Biceps) & Full Body,Avoid heavy Deadlifts and Bent-over Rows | Substitute Sit-ups with Planks or Bird-Dogs
INJ_3824,Knee,Meniscus Tear,Moderate,Lower Body,"Avoid high-impact jumps (Box Jumps, Burpees, High Knees, Sprints) | Substitute Squats/Lunges with Glute Bridges or Wall Sits"
INJ_3825,Shoulder,Labral Tear,Mild,Pull (Back/Biceps) & Push,"Avoid Overhead Press, Military Press, Dips, and Pull-ups | Limit range of motion on Bench Press"
INJ_3826,Core,Abdominal Strain,Severe,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
INJ_3827,Hip / Groin,Hip Flexor Strain,Moderate,Legs & Lower Body,"Avoid Sit-ups and Crunches | Avoid high-impact cardio (High Knees, Box Jumps, Burpees, Sprints)"
INJ_3828,Neck,Cervical Sprain,Moderate,Core & Cardio,"Avoid Overhead Press, Military Press, and Shrugs | Keep neck neutral during Planks"
INJ_3829,Wrist / Elbow,Wrist Sprain,Moderate,Push (Chest/Shoulders/Triceps),"Avoid Push-ups, Bench Press, and Heavy Gripping | Substitute Push-ups with Forearm Planks"
INJ_3830,Ankle / Foot,Ankle Sprain,Severe,Cardio & Legs,"Avoid Box Jumps, Burpees, High Knees, Jumping Jacks, Running, and Sprints | Substitute standing exercises with seated variations"
INJ_3831,Lower Back,Muscle Sprain,Mild,Core & Legs,"Avoid Deadlifts, heavy Squats, and Russian Twists | Keep spine neutral during Planks"
INJ_3832,Core,Abdominal Strain,Moderate,Core,"Avoid Crunches, Sit-ups, and Russian Twists | Substitute dynamic core work with Forearm Planks and Bird-Dogs"
