Workout_ID,Workout_Name,Goal,Difficulty,Focus_Area,Duration_Min,Estimated_Calories_Burned,Routine
WK_1244,Beginner Full Body Circuit,Muscle Gain,Beginner,Full Body,45,270,1. Jump Squats (4 sets x 8-10 reps) | 2. Side Plank (4 sets x 8-10 reps) | 3. Wide Grip Push-ups (4 sets x 8-10 reps) | 4. Step-ups (on chair/box) (4 sets x 8-10 reps) | 5. Inverted Bodyweight Rows (4 sets x 8-10 reps) | Finisher: Jogging in Place (2 sets of 30 seconds)
WK_1245,Beginner Core & Sweat,Muscle Gain,Beginner,Core & Cardio,45,225,1. Russian Twists (3 sets x 8-10 reps) | 2. Shadow Boxing (3 sets x 8-10 reps) | 3. Jumping Jacks (3 sets x 8-10 reps) | 4. Dead Bugs (3 sets x 8-10 reps) | 5. Bicycle Crunches (3 sets x 8-10 reps) | Finisher: Jump Rope (2 sets of 30 seconds)
WK_1246,Intermediate Full Body Circuit,Muscle Gain,Intermediate,Full Body,45,297,1. Goblet Squats (4 sets x 8-12 reps) | 2. Glute Bridges (4 sets x 8-12 reps) | 3. Wide Grip Push-ups (4 sets x 8-12 reps) | 4. Bird-Dog (4 sets x 8-12 reps) | 5. Inverted Bodyweight Rows (4 sets x 8-12 reps) | Finisher: High Knees (3 sets of max effort)
WK_1247,Intermediate Pull Routine,General Fitness,Intermediate,Pull (Back/Biceps),30,165,1. Lat Pulldowns (3 sets x 10-15 reps) | 2. Superman Extensions (3 sets x 10-15 reps) | 3. Pull-ups (3 sets x 10-15 reps) | 4. Dumbbell Bicep Curls (3 sets x 10-15 reps) | 5. Hammer Curls (3 sets x 10-15 reps)
WK_1248,Advanced Full Body Circuit,Muscle Gain,Advanced,Full Body,60,450,1. Dumbbell Bench Press (4 sets x 6-8 reps (heavy)) | 2. Crunches (4 sets x 6-8 reps (heavy)) | 3. Superman Extensions (4 sets x 6-8 reps (heavy)) | 4. Calf Raises (4 sets x 6-8 reps (heavy)) | 5. Step-ups (on chair/box) (4 sets x 6-8 reps (heavy))
WK_1249,Beginner Lower Body Focus,General Fitness,Beginner,Legs,45,270,1. Calf Raises (3 sets x 12 reps) | 2. Jump Squats (3 sets x 12 reps) | 3. Bodyweight Squats (3 sets x 12 reps) | 4. Reverse Lunges (3 sets x 12 reps) | 5. Glute Bridges (3 sets x 12 reps)
WK_1250,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,30,198,1. Russian Twists (3 sets x 10-15 reps) | 2. Push-ups (3 sets x 10-15 reps) | 3. Chin-ups (3 sets x 10-15 reps) | 4. Calf Raises (3 sets x 10-15 reps) | 5. Bodyweight Squats (3 sets x 10-15 reps) | Finisher: Burpees (3 sets of max effort)
WK_1251,Beginner Lower Body Focus,General Fitness,Beginner,Legs,30,180,1. Goblet Squats (3 sets x 10-15 reps) | 2. Wall Sit (3 sets x 10-15 reps) | 3. Bodyweight Squats (3 sets x 10-15 reps) | 4. Jump Squats (3 sets x 10-15 reps) | 5. Glute Bridges (3 sets x 10-15 reps)
WK_1252,Beginner Pull Routine,Weight Loss,Beginner,Pull (Back/Biceps),30,210,1. Pull-ups (4 sets x 12-15 reps) | 2. Dumbbell Bicep Curls (4 sets x 12-15 reps) | 3. Hammer Curls (4 sets x 12-15 reps) | 4. Inverted Bodyweight Rows (4 sets x 12-15 reps) | 5. Superman Extensions (4 sets x 12-15 reps)
WK_1253,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,45,247,1. Overhead Tricep Extension (3 sets x 12 reps) | 2. Dumbbell Overhead Press (3 sets x 12 reps) | 3. Dumbbell Chest Flyes (3 sets x 12 reps) | 4. Hammer Curls (3 sets x 12 reps) | 5. Pull-ups (3 sets x 12 reps)
WK_1254,Advanced Pull Routine,General Fitness,Advanced,Pull (Back/Biceps),30,187,1. Superman Extensions (3 sets x 12 reps) | 2. Lat Pulldowns (3 sets x 12 reps) | 3. Hammer Curls (3 sets x 12 reps) | 4. Inverted Bodyweight Rows (3 sets x 12 reps) | 5. Dumbbell Bicep Curls (3 sets x 12 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1255,Advanced Push Routine,General Fitness,Advanced,Push (Chest/Shoulders/Triceps),45,281,1. Barbell Bench Press (3 sets x 10-15 reps) | 2. Pike Push-ups (3 sets x 10-15 reps) | 3. Front Raises (3 sets x 10-15 reps) | 4. Chair Tricep Dips (3 sets x 10-15 reps) | 5. Knee Push-ups (3 sets x 10-15 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1256,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,30,198,1. Crunches (3 sets x 12 reps) | 2. Bodyweight Squats (3 sets x 12 reps) | 3. Dumbbell Rows (3 sets x 12 reps) | 4. Barbell Bench Press (3 sets x 12 reps) | 5. Jump Squats (3 sets x 12 reps)
WK_1257,Beginner Pull Routine,General Fitness,Beginner,Pull (Back/Biceps),30,150,1. Dumbbell Rows (3 sets x 12 reps) | 2. Hammer Curls (3 sets x 12 reps) | 3. Inverted Bodyweight Rows (3 sets x 12 reps) | 4. Dumbbell Bicep Curls (3 sets x 12 reps) | 5. Superman Extensions (3 sets x 12 reps) | Finisher: Jump Rope (2 sets of 30 seconds)
WK_1258,Beginner Upper Body Mix,General Fitness,Beginner,Upper Body,45,225,1. Inverted Bodyweight Rows (3 sets x 12 reps) | 2. Dumbbell Bicep Curls (3 sets x 12 reps) | 3. Wide Grip Push-ups (3 sets x 12 reps) | 4. Pike Push-ups (3 sets x 12 reps) | 5. Overhead Tricep Extension (3 sets x 12 reps) | Finisher: Burpees (2 sets of 30 seconds)
WK_1259,Beginner Core & Sweat,General Fitness,Beginner,Core & Cardio,30,150,1. Bicycle Crunches (3 sets x 12 reps) | 2. Dead Bugs (3 sets x 12 reps) | 3. Russian Twists (3 sets x 12 reps) | 4. Burpees (3 sets x 12 reps) | 5. Jumping Jacks (3 sets x 12 reps)
WK_1260,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,30,165,1. Chair Tricep Dips (3 sets x 12 reps) | 2. Dumbbell Overhead Press (3 sets x 12 reps) | 3. Inverted Bodyweight Rows (3 sets x 12 reps) | 4. Diamond Push-ups (3 sets x 12 reps) | 5. Incline Push-ups (3 sets x 12 reps) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1261,Intermediate Push Routine,General Fitness,Intermediate,Push (Chest/Shoulders/Triceps),30,165,1. Incline Push-ups (3 sets x 10-15 reps) | 2. Tricep Kickbacks (3 sets x 10-15 reps) | 3. Wide Grip Push-ups (3 sets x 10-15 reps) | 4. Seated Dumbbell Press (3 sets x 10-15 reps) | 5. Dumbbell Overhead Press (3 sets x 10-15 reps)
WK_1262,Beginner Upper Body Mix,General Fitness,Beginner,Upper Body,30,150,1. Wide Grip Push-ups (3 sets x 10-15 reps) | 2. Dumbbell Bicep Curls (3 sets x 10-15 reps) | 3. Lat Pulldowns (3 sets x 10-15 reps) | 4. Dumbbell Overhead Press (3 sets x 10-15 reps) | 5. Chair Tricep Dips (3 sets x 10-15 reps) | Finisher: Jumping Jacks (2 sets of 30 seconds)
WK_1263,Advanced Push Routine,Weight Loss,Advanced,Push (Chest/Shoulders/Triceps),40,350,1. Dumbbell Overhead Press (3 sets x 45 sec work / 15 sec rest) | 2. Dumbbell Chest Flyes (3 sets x 45 sec work / 15 sec rest) | 3. Lateral Raises (3 sets x 45 sec work / 15 sec rest) | 4. Wide Grip Push-ups (3 sets x 45 sec work / 15 sec rest) | 5. Diamond Push-ups (3 sets x 45 sec work / 15 sec rest)
WK_1264,Intermediate Full Body Circuit,Weight Loss,Intermediate,Full Body,45,415,1. Bodyweight Squats (3 sets x 40 sec work / 20 sec rest) | 2. Incline Push-ups (3 sets x 40 sec work / 20 sec rest) | 3. Glute Bridges (3 sets x 40 sec work / 20 sec rest) | 4. Bicycle Crunches (3 sets x 40 sec work / 20 sec rest) | 5. Superman Extensions (3 sets x 40 sec work / 20 sec rest) | Finisher: High Knees (3 sets of max effort)
WK_1265,Intermediate Lower Body Focus,Weight Loss,Intermediate,Legs,30,277,1. Goblet Squats (4 sets x 40 sec work / 20 sec rest) | 2. Calf Raises (4 sets x 40 sec work / 20 sec rest) | 3. Jump Squats (4 sets x 40 sec work / 20 sec rest) | 4. Step-ups (on chair/box) (4 sets x 40 sec work / 20 sec rest) | 5. Wall Sit (4 sets x 40 sec work / 20 sec rest) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1266,Beginner Core & Sweat,Muscle Gain,Beginner,Core & Cardio,60,300,1. Side Plank (3 sets x 8-10 reps) | 2. Crunches (3 sets x 8-10 reps) | 3. Burpees (3 sets x 8-10 reps) | 4. Forearm Plank (3 sets x 8-10 reps) | 5. Mountain Climbers (3 sets x 8-10 reps) | Finisher: Shadow Boxing (2 sets of 30 seconds)
WK_1267,Beginner Upper Body Mix,General Fitness,Beginner,Upper Body,45,225,1. Chair Tricep Dips (3 sets x 10-15 reps) | 2. Chin-ups (3 sets x 10-15 reps) | 3. Incline Push-ups (3 sets x 10-15 reps) | 4. Front Raises (3 sets x 10-15 reps) | 5. Overhead Tricep Extension (3 sets x 10-15 reps) | Finisher: Mountain Climbers (2 sets of 30 seconds)
WK_1268,Advanced Core & Sweat,General Fitness,Advanced,Core & Cardio,45,281,1. Burpees (3 sets x 12 reps) | 2. Lying Leg Raises (3 sets x 12 reps) | 3. Dead Bugs (3 sets x 12 reps) | 4. Jogging in Place (3 sets x 12 reps) | 5. Russian Twists (3 sets x 12 reps)
WK_1269,Advanced Pull Routine,General Fitness,Advanced,Pull (Back/Biceps),45,281,1. Chin-ups (3 sets x 12 reps) | 2. Dumbbell Bicep Curls (3 sets x 12 reps) | 3. Pull-ups (3 sets x 12 reps) | 4. Hammer Curls (3 sets x 12 reps) | 5. Inverted Bodyweight Rows (3 sets x 12 reps) | Finisher: Jogging in Place (3 sets of max effort)
WK_1270,Beginner Pull Routine,Weight Loss,Beginner,Pull (Back/Biceps),40,280,1. Dumbbell Rows (3 sets x 12-15 reps) | 2. Pull-ups (3 sets x 12-15 reps) | 3. Dumbbell Bicep Curls (3 sets x 12-15 reps) | 4. Hammer Curls (3 sets x 12-15 reps) | 5. Chin-ups (3 sets x 12-15 reps) | Finisher: Burpees (2 sets of 30 seconds)
WK_1271,Intermediate Pull Routine,Weight Loss,Intermediate,Pull (Back/Biceps),40,308,1. Dumbbell Rows (4 sets x 40 sec work / 20 sec rest) | 2. Chin-ups (4 sets x 40 sec work / 20 sec rest) | 3. Hammer Curls (4 sets x 40 sec work / 20 sec rest) | 4. Dumbbell Bicep Curls (4 sets x 40 sec work / 20 sec rest) | 5. Superman Extensions (4 sets x 40 sec work / 20 sec rest) | Finisher: Mountain Climbers (3 sets of max effort)
WK_1272,Intermediate Push Routine,Weight Loss,Intermediate,Push (Chest/Shoulders/Triceps),40,308,1. Overhead Tricep Extension (3 sets x 40 sec work / 20 sec rest) | 2. Push-ups (3 sets x 40 sec work / 20 sec rest) | 3. Seated Dumbbell Press (3 sets x 40 sec work / 20 sec rest) | 4. Lateral Raises (3 sets x 40 sec work / 20 sec rest) | 5. Dumbbell Chest Flyes (3 sets x 40 sec work / 20 sec rest) | Finisher: Mountain Climbers (3 sets of max effort)
WK_1273,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,45,247,1. Diamond Push-ups (3 sets x 12 reps) | 2. Inverted Bodyweight Rows (3 sets x 12 reps) | 3. Dumbbell Overhead Press (3 sets x 12 reps) | 4. Overhead Tricep Extension (3 sets x 12 reps) | 5. Push-ups (3 sets x 12 reps)
WK_1274,Beginner Core & Sweat,Weight Loss,Beginner,Core & Cardio,40,280,1. High Knees (4 sets x 12-15 reps) | 2. Crunches (4 sets x 12-15 reps) | 3. Side Plank (4 sets x 12-15 reps) | 4. Mountain Climbers (4 sets x 12-15 reps) | 5. Lying Leg Raises (4 sets x 12-15 reps) | Finisher: Jump Rope (2 sets of 30 seconds)
WK_1275,Advanced Full Body Circuit,General Fitness,Advanced,Full Body,45,337,1. Wall Sit (3 sets x 12 reps) | 2. Chin-ups (3 sets x 12 reps) | 3. Bicycle Crunches (3 sets x 12 reps) | 4. Dumbbell Bench Press (3 sets x 12 reps) | 5. Goblet Squats (3 sets x 12 reps) | Finisher: Burpees (3 sets of max effort)
WK_1276,Beginner Core & Sweat,Weight Loss,Beginner,Core & Cardio,30,210,1. Jogging in Place (4 sets x 12-15 reps) | 2. Jump Rope (4 sets x 12-15 reps) | 3. Bicycle Crunches (4 sets x 12-15 reps) | 4. Lying Leg Raises (4 sets x 12-15 reps) | 5. Side Plank (4 sets x 12-15 reps)
WK_1277,Beginner Full Body Circuit,Weight Loss,Beginner,Full Body,30,252,1. Wall Sit (3 sets x 12-15 reps) | 2. Reverse Lunges (3 sets x 12-15 reps) | 3. Crunches (3 sets x 12-15 reps) | 4. Pull-ups (3 sets x 12-15 reps) | 5. Wide Grip Push-ups (3 sets x 12-15 reps) | Finisher: Burpees (2 sets of 30 seconds)
WK_1278,Intermediate Full Body Circuit,General Fitness,Intermediate,Full Body,30,198,1. Barbell Bench Press (3 sets x 10-15 reps) | 2. Pull-ups (3 sets x 10-15 reps) | 3. Bird-Dog (3 sets x 10-15 reps) | 4. Forward Lunges (3 sets x 10-15 reps) | 5. Step-ups (on chair/box) (3 sets x 10-15 reps) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1279,Advanced Push Routine,Muscle Gain,Advanced,Push (Chest/Shoulders/Triceps),60,375,1. Chair Tricep Dips (3 sets x 6-8 reps (heavy)) | 2. Barbell Bench Press (3 sets x 6-8 reps (heavy)) | 3. Seated Dumbbell Press (3 sets x 6-8 reps (heavy)) | 4. Incline Push-ups (3 sets x 6-8 reps (heavy)) | 5. Dumbbell Overhead Press (3 sets x 6-8 reps (heavy))
WK_1280,Intermediate Upper Body Mix,Weight Loss,Intermediate,Upper Body,30,231,1. Dumbbell Chest Flyes (4 sets x 40 sec work / 20 sec rest) | 2. Hammer Curls (4 sets x 40 sec work / 20 sec rest) | 3. Dumbbell Rows (4 sets x 40 sec work / 20 sec rest) | 4. Chair Tricep Dips (4 sets x 40 sec work / 20 sec rest) | 5. Front Raises (4 sets x 40 sec work / 20 sec rest)
WK_1281,Advanced Full Body Circuit,Weight Loss,Advanced,Full Body,40,420,1. Glute Bridges (4 sets x 45 sec work / 15 sec rest) | 2. Wall Sit (4 sets x 45 sec work / 15 sec rest) | 3. Incline Push-ups (4 sets x 45 sec work / 15 sec rest) | 4. Crunches (4 sets x 45 sec work / 15 sec rest) | 5. Pull-ups (4 sets x 45 sec work / 15 sec rest) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1282,Advanced Full Body Circuit,General Fitness,Advanced,Full Body,30,225,1. Wide Grip Push-ups (3 sets x 12 reps) | 2. Calf Raises (3 sets x 12 reps) | 3. Bodyweight Squats (3 sets x 12 reps) | 4. Pull-ups (3 sets x 12 reps) | 5. Lying Leg Raises (3 sets x 12 reps) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1283,Intermediate Push Routine,Muscle Gain,Intermediate,Push (Chest/Shoulders/Triceps),60,330,1. Overhead Tricep Extension (4 sets x 8-12 reps) | 2. Seated Dumbbell Press (4 sets x 8-12 reps) | 3. Dumbbell Bench Press (4 sets x 8-12 reps) | 4. Front Raises (4 sets x 8-12 reps) | 5. Dumbbell Chest Flyes (4 sets x 8-12 reps)
WK_1284,Beginner Full Body Circuit,Muscle Gain,Beginner,Full Body,60,360,1. Reverse Lunges (4 sets x 8-10 reps) | 2. Push-ups (4 sets x 8-10 reps) | 3. Wall Sit (4 sets x 8-10 reps) | 4. Superman Extensions (4 sets x 8-10 reps) | 5. Bird-Dog (4 sets x 8-10 reps)
WK_1285,Intermediate Push Routine,Muscle Gain,Intermediate,Push (Chest/Shoulders/Triceps),45,247,1. Barbell Bench Press (3 sets x 8-12 reps) | 2. Seated Dumbbell Press (3 sets x 8-12 reps) | 3. Dumbbell Bench Press (3 sets x 8-12 reps) | 4. Lateral Raises (3 sets x 8-12 reps) | 5. Overhead Tricep Extension (3 sets x 8-12 reps) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1286,Intermediate Full Body Circuit,Weight Loss,Intermediate,Full Body,45,415,1. Jump Squats (3 sets x 40 sec work / 20 sec rest) | 2. Calf Raises (3 sets x 40 sec work / 20 sec rest) | 3. Russian Twists (3 sets x 40 sec work / 20 sec rest) | 4. Lat Pulldowns (3 sets x 40 sec work / 20 sec rest) | 5. Wide Grip Push-ups (3 sets x 40 sec work / 20 sec rest) | Finisher: Jogging in Place (3 sets of max effort)
WK_1287,Beginner Pull Routine,General Fitness,Beginner,Pull (Back/Biceps),45,225,1. Hammer Curls (3 sets x 12 reps) | 2. Pull-ups (3 sets x 12 reps) | 3. Chin-ups (3 sets x 12 reps) | 4. Inverted Bodyweight Rows (3 sets x 12 reps) | 5. Dumbbell Bicep Curls (3 sets x 12 reps) | Finisher: Jump Rope (2 sets of 30 seconds)
WK_1288,Intermediate Upper Body Mix,Weight Loss,Intermediate,Upper Body,40,308,1. Chair Tricep Dips (4 sets x 40 sec work / 20 sec rest) | 2. Chin-ups (4 sets x 40 sec work / 20 sec rest) | 3. Barbell Bench Press (4 sets x 40 sec work / 20 sec rest) | 4. Front Raises (4 sets x 40 sec work / 20 sec rest) | 5. Hammer Curls (4 sets x 40 sec work / 20 sec rest) | Finisher: Mountain Climbers (3 sets of max effort)
WK_1289,Advanced Full Body Circuit,Weight Loss,Advanced,Full Body,40,420,1. Goblet Squats (4 sets x 45 sec work / 15 sec rest) | 2. Incline Push-ups (4 sets x 45 sec work / 15 sec rest) | 3. Lat Pulldowns (4 sets x 45 sec work / 15 sec rest) | 4. Bird-Dog (4 sets x 45 sec work / 15 sec rest) | 5. Step-ups (on chair/box) (4 sets x 45 sec work / 15 sec rest) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1290,Advanced Full Body Circuit,General Fitness,Advanced,Full Body,30,225,1. Reverse Lunges (3 sets x 12 reps) | 2. Calf Raises (3 sets x 12 reps) | 3. Dead Bugs (3 sets x 12 reps) | 4. Lat Pulldowns (3 sets x 12 reps) | 5. Incline Push-ups (3 sets x 12 reps) | Finisher: High Knees (3 sets of max effort)
WK_1291,Beginner Full Body Circuit,Muscle Gain,Beginner,Full Body,45,270,1. Lat Pulldowns (3 sets x 8-10 reps) | 2. Step-ups (on chair/box) (3 sets x 8-10 reps) | 3. Dead Bugs (3 sets x 8-10 reps) | 4. Knee Push-ups (3 sets x 8-10 reps) | 5. Bodyweight Squats (3 sets x 8-10 reps) | Finisher: Mountain Climbers (2 sets of 30 seconds)
WK_1292,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,45,247,1. Pull-ups (3 sets x 12 reps) | 2. Chair Tricep Dips (3 sets x 12 reps) | 3. Front Raises (3 sets x 12 reps) | 4. Dumbbell Chest Flyes (3 sets x 12 reps) | 5. Dumbbell Bicep Curls (3 sets x 12 reps) | Finisher: Burpees (3 sets of max effort)
WK_1293,Advanced Upper Body Mix,Muscle Gain,Advanced,Upper Body,60,375,1. Knee Push-ups (3 sets x 6-8 reps (heavy)) | 2. Inverted Bodyweight Rows (3 sets x 6-8 reps (heavy)) | 3. Pike Push-ups (3 sets x 6-8 reps (heavy)) | 4. Chair Tricep Dips (3 sets x 6-8 reps (heavy)) | 5. Diamond Push-ups (3 sets x 6-8 reps (heavy)) | Finisher: Jogging in Place (3 sets of max effort)
WK_1294,Advanced Pull Routine,General Fitness,Advanced,Pull (Back/Biceps),45,281,1. Hammer Curls (3 sets x 12 reps) | 2. Superman Extensions (3 sets x 12 reps) | 3. Dumbbell Bicep Curls (3 sets x 12 reps) | 4. Dumbbell Rows (3 sets x 12 reps) | 5. Inverted Bodyweight Rows (3 sets x 12 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1295,Beginner Push Routine,Muscle Gain,Beginner,Push (Chest/Shoulders/Triceps),60,300,1. Pike Push-ups (3 sets x 8-10 reps) | 2. Seated Dumbbell Press (3 sets x 8-10 reps) | 3. Incline Push-ups (3 sets x 8-10 reps) | 4. Chair Tricep Dips (3 sets x 8-10 reps) | 5. Barbell Bench Press (3 sets x 8-10 reps) | Finisher: Jumping Jacks (2 sets of 30 seconds)
WK_1296,Intermediate Lower Body Focus,Weight Loss,Intermediate,Legs,40,369,1. Goblet Squats (4 sets x 40 sec work / 20 sec rest) | 2. Wall Sit (4 sets x 40 sec work / 20 sec rest) | 3. Calf Raises (4 sets x 40 sec work / 20 sec rest) | 4. Reverse Lunges (4 sets x 40 sec work / 20 sec rest) | 5. Glute Bridges (4 sets x 40 sec work / 20 sec rest) | Finisher: Shadow Boxing (3 sets of max effort)
WK_1297,Intermediate Full Body Circuit,Weight Loss,Intermediate,Full Body,30,277,1. Reverse Lunges (4 sets x 40 sec work / 20 sec rest) | 2. Russian Twists (4 sets x 40 sec work / 20 sec rest) | 3. Lat Pulldowns (4 sets x 40 sec work / 20 sec rest) | 4. Barbell Bench Press (4 sets x 40 sec work / 20 sec rest) | 5. Jump Squats (4 sets x 40 sec work / 20 sec rest) | Finisher: High Knees (3 sets of max effort)
WK_1298,Beginner Full Body Circuit,Muscle Gain,Beginner,Full Body,45,270,1. Jump Squats (4 sets x 8-10 reps) | 2. Bird-Dog (4 sets x 8-10 reps) | 3. Wide Grip Push-ups (4 sets x 8-10 reps) | 4. Inverted Bodyweight Rows (4 sets x 8-10 reps) | 5. Glute Bridges (4 sets x 8-10 reps)
WK_1299,Intermediate Lower Body Focus,Weight Loss,Intermediate,Legs,45,415,1. Forward Lunges (3 sets x 40 sec work / 20 sec rest) | 2. Calf Raises (3 sets x 40 sec work / 20 sec rest) | 3. Goblet Squats (3 sets x 40 sec work / 20 sec rest) | 4. Glute Bridges (3 sets x 40 sec work / 20 sec rest) | 5. Bodyweight Squats (3 sets x 40 sec work / 20 sec rest)
WK_1300,Intermediate Upper Body Mix,General Fitness,Intermediate,Upper Body,45,247,1. Tricep Kickbacks (3 sets x 10-15 reps) | 2. Chair Tricep Dips (3 sets x 10-15 reps) | 3. Superman Extensions (3 sets x 10-15 reps) | 4. Wide Grip Push-ups (3 sets x 10-15 reps) | 5. Pike Push-ups (3 sets x 10-15 reps) | Finisher: Burpees (3 sets of max effort)
WK_1301,Advanced Upper Body Mix,General Fitness,Advanced,Upper Body,30,187,1. Diamond Push-ups (3 sets x 12 reps) | 2. Dumbbell Chest Flyes (3 sets x 12 reps) | 3. Dumbbell Rows (3 sets x 12 reps) | 4. Chair Tricep Dips (3 sets x 12 reps) | 5. Seated Dumbbell Press (3 sets x 12 reps) | Finisher: Jumping Jacks (3 sets of max effort)
WK_1302,Advanced Lower Body Focus,General Fitness,Advanced,Legs,45,337,1. Forward Lunges (3 sets x 12 reps) | 2. Goblet Squats (3 sets x 12 reps) | 3. Wall Sit (3 sets x 12 reps) | 4. Reverse Lunges (3 sets x 12 reps) | 5. Calf Raises (3 sets x 12 reps) | Finisher: Jump Rope (3 sets of max effort)
WK_1303,Advanced Pull Routine,Weight Loss,Advanced,Pull (Back/Biceps),40,350,1. Pull-ups (3 sets x 45 sec work / 15 sec rest) | 2. Hammer Curls (3 sets x 45 sec work / 15 sec rest) | 3. Dumbbell Bicep Curls (3 sets x 45 sec work / 15 sec rest) | 4. Superman Extensions (3 sets x 45 sec work / 15 sec rest) | 5. Inverted Bodyweight Rows (3 sets x 45 sec work / 15 sec rest)
WK_1304,Intermediate Pull Routine,General Fitness,Intermediate,Pull (Back/Biceps),45,247,1. Hammer Curls (3 sets x 10-15 reps) | 2. Pull-ups (3 sets x 10-15 reps) | 3. Chin-ups (3 sets x 10-15 reps) | 4. Dumbbell Bicep Curls (3 sets x 10-15 reps) | 5. Superman Extensions (3 sets x 10-15 reps)
WK_1305,Advanced Pull Routine,Muscle Gain,Advanced,Pull (Back/Biceps),60,375,1. Hammer Curls (3 sets x 6-8 reps (heavy)) | 2. Pull-ups (3 sets x 6-8 reps (heavy)) | 3. Superman Extensions (3 sets x 6-8 reps (heavy)) | 4. Dumbbell Bicep Curls (3 sets x 6-8 reps (heavy)) | 5. Dumbbell Rows (3 sets x 6-8 reps (heavy))
WK_1306,Intermediate Lower Body Focus,Weight Loss,Intermediate,Legs,30,277,1. Step-ups (on chair/box) (3 sets x 40 sec work / 20 sec rest) | 2. Wall Sit (3 sets x 40 sec work / 20 sec rest) | 3. Glute Bridges (3 sets x 40 sec work / 20 sec rest) | 4. Bodyweight Squats (3 sets x 40 sec work / 20 sec rest) | 5. Reverse Lunges (3 sets x 40 sec work / 20 sec rest)
WK_1307,Intermediate Push Routine,Muscle Gain,Intermediate,Push (Chest/Shoulders/Triceps),60,330,1. Lateral Raises (4 sets x 8-12 reps) | 2. Barbell Bench Press (4 sets x 8-12 reps) | 3. Front Raises (4 sets x 8-12 reps) | 4. Tricep Kickbacks (4 sets x 8-12 reps) | 5. Incline Push-ups (4 sets x 8-12 reps) | Finisher: Mountain Climbers (3 sets of max effort)
