Workout_ID,Focus_Area,Difficulty,Routine,Goal
REHAB_2001,Rehabilitation,Beginner,Seated Shoulder Rolls | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_2906,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_2907,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_2908,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_2909,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_2910,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Gentle Walking,Recovery
REHAB_2911,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_2912,Rehabilitation,Beginner,Ankle Pumps | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_2913,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_2914,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Seated Shoulder Rolls,Recovery
REHAB_2915,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_2916,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Assisted Leg Raises,Recovery
REHAB_2917,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_2918,Rehabilitation,Beginner,Pelvic Tilts | Lying Glute Stretch | Seated Torso Twists (Light),Recovery
REHAB_2919,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Isometric Towel Presses,Recovery
REHAB_2920,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Light Core Bracing,Recovery
REHAB_2921,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Seated Shoulder Rolls,Recovery
REHAB_2922,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_2923,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_2924,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Isometric Towel Presses,Recovery
REHAB_2925,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Pelvic Tilts,Recovery
REHAB_2926,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Gentle Walking,Recovery
REHAB_2927,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_2928,Rehabilitation,Beginner,Diaphragmatic Breathing | Seated Hamstring Stretch | Seated Shoulder Rolls,Recovery
REHAB_2929,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_2930,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Pelvic Tilts,Recovery
REHAB_2931,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Glute Squeezes,Recovery
REHAB_2932,Rehabilitation,Beginner,Box Breathing | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_2933,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Seated Shoulder Rolls,Recovery
REHAB_2934,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_2935,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_2936,Rehabilitation,Beginner,Diaphragmatic Breathing | Calf Stretch on Wall | Wrist Rotations,Recovery
REHAB_2937,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_2938,Rehabilitation,Beginner,Wrist Rotations | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_2939,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2940,Rehabilitation,Beginner,Deep Breathing | Seated Hamstring Stretch | Seated Torso Twists (Light),Recovery
REHAB_2941,Rehabilitation,Beginner,Diaphragmatic Breathing | Lying Glute Stretch | Neck Rotations,Recovery
REHAB_2942,Rehabilitation,Beginner,Pelvic Tilts | Child's Pose | Gentle Walking,Recovery
REHAB_2943,Rehabilitation,Beginner,Box Breathing | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_2944,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2945,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Gentle Walking,Recovery
REHAB_2946,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Gentle Walking,Recovery
REHAB_2947,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Foam Rolling,Recovery
REHAB_2948,Rehabilitation,Beginner,Mindful Breathing | Seated Hamstring Stretch | Foam Rolling,Recovery
REHAB_2949,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_2950,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_2951,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Ankle Pumps,Recovery
REHAB_2952,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Pelvic Tilts,Recovery
REHAB_2953,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Neck Rotations,Recovery
REHAB_2954,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Light Core Bracing,Recovery
REHAB_2955,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_2956,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2957,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Neck Rotations,Recovery
REHAB_2958,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_2959,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Gentle Walking,Recovery
REHAB_2960,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_2961,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Light Core Bracing,Recovery
REHAB_2962,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_2963,Rehabilitation,Beginner,Guided Meditation | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_2964,Rehabilitation,Beginner,Box Breathing | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_2965,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2966,Rehabilitation,Beginner,Mindful Breathing | Seated Hamstring Stretch | Wrist Rotations,Recovery
REHAB_2967,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Ankle Pumps,Recovery
REHAB_2968,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Isometric Towel Presses,Recovery
REHAB_2969,Rehabilitation,Beginner,Pelvic Tilts | Overhead Reach | Neck Rotations,Recovery
REHAB_2970,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Glute Squeezes,Recovery
REHAB_2971,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_2972,Rehabilitation,Beginner,Wrist Rotations | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_2973,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Isometric Towel Presses,Recovery
REHAB_2974,Rehabilitation,Beginner,Pelvic Tilts | Cat-Cow Stretch | Foam Rolling,Recovery
REHAB_2975,Rehabilitation,Beginner,Pelvic Tilts | Calf Stretch on Wall | Gentle Walking,Recovery
REHAB_2976,Rehabilitation,Beginner,Guided Meditation | Overhead Reach | Ankle Pumps,Recovery
REHAB_2977,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_2978,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_2979,Rehabilitation,Beginner,Progressive Muscle Relaxation | Seated Hamstring Stretch | Static Wall Sits (Shallow),Recovery
REHAB_2980,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_2981,Rehabilitation,Beginner,Box Breathing | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_2982,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Wrist Rotations,Recovery
REHAB_2983,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Neck Rotations,Recovery
REHAB_2984,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_2985,Rehabilitation,Beginner,Box Breathing | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_2986,Rehabilitation,Beginner,Mindful Breathing | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_2987,Rehabilitation,Beginner,Pelvic Tilts | Child's Pose | Assisted Leg Raises,Recovery
REHAB_2988,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_2989,Rehabilitation,Beginner,Guided Meditation | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_2990,Rehabilitation,Beginner,Mindful Breathing | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_2991,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_2992,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Wrist Rotations,Recovery
REHAB_2993,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Foam Rolling,Recovery
REHAB_2994,Rehabilitation,Beginner,Wrist Rotations | Overhead Reach | Neck Rotations,Recovery
REHAB_2995,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Pelvic Tilts,Recovery
REHAB_2996,Rehabilitation,Beginner,Wrist Rotations | Cat-Cow Stretch | Glute Squeezes,Recovery
REHAB_2997,Rehabilitation,Beginner,Ankle Pumps | Calf Stretch on Wall | Seated Torso Twists (Light),Recovery
REHAB_2998,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Seated Torso Twists (Light),Recovery
REHAB_2999,Rehabilitation,Beginner,Gentle Walking | Cat-Cow Stretch | Assisted Leg Raises,Recovery
REHAB_3000,Rehabilitation,Beginner,Wrist Rotations | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_3001,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3002,Rehabilitation,Beginner,Gentle Walking | Child's Pose | Wrist Rotations,Recovery
REHAB_3003,Rehabilitation,Beginner,Mindful Breathing | Knee-to-Chest Stretch | Seated Shoulder Rolls,Recovery
REHAB_3004,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Neck Rotations,Recovery
REHAB_3005,Rehabilitation,Beginner,Diaphragmatic Breathing | Overhead Reach | Seated Shoulder Rolls,Recovery
REHAB_3006,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Light Core Bracing,Recovery
REHAB_3007,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Pelvic Tilts,Recovery
REHAB_3008,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Assisted Leg Raises,Recovery
REHAB_3009,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_3010,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3011,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_3012,Rehabilitation,Beginner,Deep Breathing | Overhead Reach | Pelvic Tilts,Recovery
REHAB_3013,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_3014,Rehabilitation,Beginner,Progressive Muscle Relaxation | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3015,Rehabilitation,Beginner,Gentle Walking | Child's Pose | Seated Shoulder Rolls,Recovery
REHAB_3016,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3017,Rehabilitation,Beginner,Progressive Muscle Relaxation | Child's Pose | Seated Torso Twists (Light),Recovery
REHAB_3018,Rehabilitation,Beginner,Progressive Muscle Relaxation | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_3019,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_3020,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Pelvic Tilts,Recovery
REHAB_3021,Rehabilitation,Beginner,Gentle Walking | Knee-to-Chest Stretch | Isometric Towel Presses,Recovery
REHAB_3022,Rehabilitation,Beginner,Gentle Walking | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_3023,Rehabilitation,Beginner,Ankle Pumps | Lying Glute Stretch | Glute Squeezes,Recovery
REHAB_3024,Rehabilitation,Beginner,Wrist Rotations | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3025,Rehabilitation,Beginner,Seated Torso Twists (Light) | Seated Hamstring Stretch | Assisted Leg Raises,Recovery
REHAB_3026,Rehabilitation,Beginner,Neck Rotations | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3027,Rehabilitation,Beginner,Seated Torso Twists (Light) | Knee-to-Chest Stretch | Assisted Leg Raises,Recovery
REHAB_3028,Rehabilitation,Beginner,Guided Meditation | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_3029,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3030,Rehabilitation,Beginner,Mindful Breathing | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_3031,Rehabilitation,Beginner,Seated Shoulder Rolls | Child's Pose | Assisted Leg Raises,Recovery
REHAB_3032,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Neck Rotations,Recovery
REHAB_3033,Rehabilitation,Beginner,Neck Rotations | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_3034,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Foam Rolling,Recovery
REHAB_3035,Rehabilitation,Beginner,Deep Breathing | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_3036,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Neck Rotations,Recovery
REHAB_3037,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3038,Rehabilitation,Beginner,Seated Shoulder Rolls | Calf Stretch on Wall | Wrist Rotations,Recovery
REHAB_3039,Rehabilitation,Beginner,Seated Shoulder Rolls | Seated Hamstring Stretch | Glute Squeezes,Recovery
REHAB_3040,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Isometric Towel Presses,Recovery
REHAB_3041,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Neck Rotations,Recovery
REHAB_3042,Rehabilitation,Beginner,Deep Breathing | Cat-Cow Stretch | Seated Shoulder Rolls,Recovery
REHAB_3043,Rehabilitation,Beginner,Box Breathing | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3044,Rehabilitation,Beginner,Progressive Muscle Relaxation | Overhead Reach | Light Core Bracing,Recovery
REHAB_3045,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Pelvic Tilts,Recovery
REHAB_3046,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Neck Rotations,Recovery
REHAB_3047,Rehabilitation,Beginner,Mindful Breathing | Overhead Reach | Neck Rotations,Recovery
REHAB_3048,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Pelvic Tilts,Recovery
REHAB_3049,Rehabilitation,Beginner,Mindful Breathing | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_3050,Rehabilitation,Beginner,Seated Torso Twists (Light) | Lying Glute Stretch | Foam Rolling,Recovery
REHAB_3051,Rehabilitation,Beginner,Neck Rotations | Calf Stretch on Wall | Light Core Bracing,Recovery
REHAB_3052,Rehabilitation,Beginner,Guided Meditation | Chest Opener Stretch | Assisted Leg Raises,Recovery
REHAB_3053,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Pelvic Tilts,Recovery
REHAB_3054,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Gentle Walking,Recovery
REHAB_3055,Rehabilitation,Beginner,Seated Torso Twists (Light) | Cat-Cow Stretch | Gentle Walking,Recovery
REHAB_3056,Rehabilitation,Beginner,Progressive Muscle Relaxation | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3057,Rehabilitation,Beginner,Seated Torso Twists (Light) | Child's Pose | Assisted Leg Raises,Recovery
REHAB_3058,Rehabilitation,Beginner,Box Breathing | Child's Pose | Foam Rolling,Recovery
REHAB_3059,Rehabilitation,Beginner,Diaphragmatic Breathing | Calf Stretch on Wall | Foam Rolling,Recovery
REHAB_3060,Rehabilitation,Beginner,Gentle Walking | Chest Opener Stretch | Ankle Pumps,Recovery
REHAB_3061,Rehabilitation,Beginner,Seated Torso Twists (Light) | Overhead Reach | Static Wall Sits (Shallow),Recovery
REHAB_3062,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3063,Rehabilitation,Beginner,Seated Shoulder Rolls | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3064,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3065,Rehabilitation,Beginner,Ankle Pumps | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3066,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Ankle Pumps,Recovery
REHAB_3067,Rehabilitation,Beginner,Mindful Breathing | Cat-Cow Stretch | Glute Squeezes,Recovery
REHAB_3068,Rehabilitation,Beginner,Guided Meditation | Child's Pose | Pelvic Tilts,Recovery
REHAB_3069,Rehabilitation,Beginner,Progressive Muscle Relaxation | Lying Glute Stretch | Light Core Bracing,Recovery
REHAB_3070,Rehabilitation,Beginner,Guided Meditation | Knee-to-Chest Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3071,Rehabilitation,Beginner,Neck Rotations | Calf Stretch on Wall | Glute Squeezes,Recovery
REHAB_3072,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Glute Squeezes,Recovery
REHAB_3073,Rehabilitation,Beginner,Guided Meditation | Calf Stretch on Wall | Pelvic Tilts,Recovery
REHAB_3074,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Static Wall Sits (Shallow),Recovery
REHAB_3075,Rehabilitation,Beginner,Pelvic Tilts | Knee-to-Chest Stretch | Glute Squeezes,Recovery
REHAB_3076,Rehabilitation,Beginner,Ankle Pumps | Cat-Cow Stretch | Static Wall Sits (Shallow),Recovery
REHAB_3077,Rehabilitation,Beginner,Diaphragmatic Breathing | Calf Stretch on Wall | Neck Rotations,Recovery
REHAB_3078,Rehabilitation,Beginner,Box Breathing | Knee-to-Chest Stretch | Neck Rotations,Recovery
REHAB_3079,Rehabilitation,Beginner,Diaphragmatic Breathing | Calf Stretch on Wall | Assisted Leg Raises,Recovery
REHAB_3080,Rehabilitation,Beginner,Diaphragmatic Breathing | Overhead Reach | Seated Torso Twists (Light),Recovery
REHAB_3081,Rehabilitation,Beginner,Ankle Pumps | Child's Pose | Glute Squeezes,Recovery
REHAB_3082,Rehabilitation,Beginner,Gentle Walking | Overhead Reach | Wrist Rotations,Recovery
REHAB_3083,Rehabilitation,Beginner,Neck Rotations | Child's Pose | Foam Rolling,Recovery
REHAB_3084,Rehabilitation,Beginner,Diaphragmatic Breathing | Chest Opener Stretch | Seated Shoulder Rolls,Recovery
REHAB_3085,Rehabilitation,Beginner,Diaphragmatic Breathing | Child's Pose | Pelvic Tilts,Recovery
REHAB_3086,Rehabilitation,Beginner,Neck Rotations | Seated Hamstring Stretch | Pelvic Tilts,Recovery
REHAB_3087,Rehabilitation,Beginner,Deep Breathing | Chest Opener Stretch | Wrist Rotations,Recovery
REHAB_3088,Rehabilitation,Beginner,Box Breathing | Overhead Reach | Foam Rolling,Recovery
REHAB_3089,Rehabilitation,Beginner,Wrist Rotations | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_3090,Rehabilitation,Beginner,Seated Shoulder Rolls | Chest Opener Stretch | Seated Torso Twists (Light),Recovery
REHAB_3091,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Light Core Bracing,Recovery
REHAB_3092,Rehabilitation,Beginner,Diaphragmatic Breathing | Cat-Cow Stretch | Glute Squeezes,Recovery
REHAB_3093,Rehabilitation,Beginner,Deep Breathing | Lying Glute Stretch | Seated Shoulder Rolls,Recovery
REHAB_3094,Rehabilitation,Beginner,Deep Breathing | Knee-to-Chest Stretch | Ankle Pumps,Recovery
REHAB_3095,Rehabilitation,Beginner,Wrist Rotations | Knee-to-Chest Stretch | Wrist Rotations,Recovery
REHAB_3096,Rehabilitation,Beginner,Seated Torso Twists (Light) | Chest Opener Stretch | Glute Squeezes,Recovery
REHAB_3097,Rehabilitation,Beginner,Pelvic Tilts | Chest Opener Stretch | Foam Rolling,Recovery
